field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
132095	Source of report of N51 (disorders of male genital organs in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N51, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "disorders of male genital organs in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	47	47	1048.5	111
132096	Date N60 first reported (benign mammary dysplasia)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N60. The code corresponds to "benign mammary dysplasia". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	12458	12458	1049	111
132097	Source of report of N60 (benign mammary dysplasia)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N60, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "benign mammary dysplasia".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	12458	12458	1049.5	111
132098	Date N61 first reported (inflammatory disorders of breast)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N61. The code corresponds to "inflammatory disorders of breast". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	2030	2030	1050	111
132099	Source of report of N61 (inflammatory disorders of breast)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N61, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "inflammatory disorders of breast".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	2030	2030	1050.5	111
132100	Date N62 first reported (hypertrophy of breast)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N62. The code corresponds to "hypertrophy of breast". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	2141	2141	1051	111
132101	Source of report of N62 (hypertrophy of breast)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N62, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "hypertrophy of breast".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	2141	2141	1051.5	111
132102	Date N63 first reported (unspecified lump in breast)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N63. The code corresponds to "unspecified lump in breast". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-13	16217	16217	1052	111
132103	Source of report of N63 (unspecified lump in breast)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N63, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "unspecified lump in breast".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-13	16217	16217	1052.5	111
132104	Date N64 first reported (other disorders of breast)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N64. The code corresponds to "other disorders of breast". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-29	13631	13631	1053	111
132105	Source of report of N64 (other disorders of breast)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N64, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other disorders of breast".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-29	13631	13631	1053.5	111
132106	Date N70 first reported (salpingitis and oophoritis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N70. The code corresponds to "salpingitis and oophoritis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	1142	1142	1054	111
132107	Source of report of N70 (salpingitis and oophoritis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N70, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "salpingitis and oophoritis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	1142	1142	1054.5	111
132108	Date N71 first reported (inflammatory disease of uterus, except cervix)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N71. The code corresponds to "inflammatory disease of uterus, except cervix". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	560	560	1055	111
132109	Source of report of N71 (inflammatory disease of uterus, except cervix)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N71, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "inflammatory disease of uterus, except cervix".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	560	560	1055.5	111
132110	Date N72 first reported (inflammatory disease of cervix uteri)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N72. The code corresponds to "inflammatory disease of cervix uteri". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	2121	2121	1056	111
132111	Source of report of N72 (inflammatory disease of cervix uteri)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N72, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "inflammatory disease of cervix uteri".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	2121	2121	1056.5	111
132112	Date N73 first reported (other female pelvic inflammatory diseases)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N73. The code corresponds to "other female pelvic inflammatory diseases". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	5231	5231	1057	111
132113	Source of report of N73 (other female pelvic inflammatory diseases)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N73, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other female pelvic inflammatory diseases".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	5231	5231	1057.5	111
132114	Date N74 first reported (female pelvic inflammatory disorders in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N74. The code corresponds to "female pelvic inflammatory disorders in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2020-10-20	25	25	1058	111
132115	Source of report of N74 (female pelvic inflammatory disorders in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N74, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "female pelvic inflammatory disorders in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2020-10-20	25	25	1058.5	111
132116	Date N75 first reported (diseases of bartholin's gland)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N75. The code corresponds to "diseases of bartholin's gland". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-01-25	2411	2411	1059	111
132117	Source of report of N75 (diseases of bartholin's gland)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N75, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "diseases of bartholin's gland".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-01-25	2411	2411	1059.5	111
132118	Date N76 first reported (other inflammation of vagina and vulva)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N76. The code corresponds to "other inflammation of vagina and vulva". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	5100	5100	1060	111
132119	Source of report of N76 (other inflammation of vagina and vulva)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N76, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "other inflammation of vagina and vulva".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	5100	5100	1060.5	111
132120	Date N77 first reported (vulvovaginal ulceration and inflammation in diseases classified elsewhere)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N77. The code corresponds to "vulvovaginal ulceration and inflammation in diseases classified elsewhere". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	463	463	1061	111
132121	Source of report of N77 (vulvovaginal ulceration and inflammation in diseases classified elsewhere)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N77, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "vulvovaginal ulceration and inflammation in diseases classified elsewhere".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	463	463	1061.5	111
132122	Date N80 first reported (endometriosis)	0	3	0	51	0	0	3	0	0	0		2414	819	0	0	0	0	0	Date of the first occurrence of any code mapped to 3-character ICD10 N80. The code corresponds to "endometriosis". Note that events which were apparently before birth were omitted when constructing this data field.	2019-07-16	2021-03-01	9940	9940	1062	111
132123	Source of report of N80 (endometriosis)	0	3	0	21	11	0	3	0	0	0		2414	2171	0	0	0	0	0	Source of the first code mapped to 3-character ICD10 N80, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to "endometriosis".<p>See ~R593~ for details of how the first source was assigned.	2019-07-16	2021-03-01	9940	9940	1062.5	111
